spinepose_angle,surface_curvature,angle_diff,trunk_lean,confidence,curvature_variance,spinepose_angle_smoothed,video_label
4.87416633998107,7.627051655640571,-2.7528853156595012,-1.802182501866098,1.0,2.7926327528939012,4.87416633998107,Normal Posture
-0.5531851408461654,6.6459678335016115,-7.199152974347777,-2.550376444281807,1.0,2.445672727392904,-0.5531851408461654,Normal Posture
7.101691975151866,5.728020897400866,1.3736710777509993,-3.0561991317265864,1.0,2.1413614038703237,7.101691975151866,Normal Posture
26.00838309226954,4.325296298321893,21.683086793947645,-3.7153723518716646,1.0,2.631066327248238,26.00838309226954,Normal Posture
39.176705775019265,3.674198629541298,35.50250714547796,-6.32903167992072,1.0,2.6382392154366876,39.176705775019265,Normal Posture
54.85727431822106,5.365965054438304,49.49130926378275,-40.36626724015214,1.0,1.3691931090302265,54.85727431822106,Normal Posture
73.05008872187499,6.2984381719467235,66.75165054992826,-12.574817667315372,1.0,1.1330351962124912,73.05008872187499,Normal Posture
93.75514898598101,5.689562195031874,88.06558679094914,-20.102025033918245,1.0,1.1208389108803103,93.75514898598101,Normal Posture
2.930086569966726,8.579830621036491,-5.649744051069765,0.6465089916552003,1.0,0.6440226057969554,2.930086569966726,Mild Kyphosis
2.900537471518276,9.725529450304778,-6.824991978786502,0.6465090150045053,1.0,1.300316148487597,2.900537471518276,Mild Kyphosis
2.932729950058164,12.899141267253636,-9.966411317195472,0.8901271531850407,1.0,5.523232827642635,2.932729950058164,Mild Kyphosis
3.026664005586386,15.076240555282638,-12.049576549696251,0.8901271531883282,1.0,10.004460765399914,3.026664005586386,Mild Kyphosis
3.4713752524069035,20.752612483687997,-17.281237231281093,-0.1229987107202918,1.0,23.46427409105037,3.4713752524069035,Mild Kyphosis
3.4700382868988457,25.450510751547363,-21.980472464648518,-0.12299871072111757,1.0,39.672204717078884,3.4700382868988457,Mild Kyphosis
3.3715492021159243,30.011924815623537,-26.64037561350761,-0.2442512944413725,1.0,50.41669820603249,3.3715492021159243,Mild Kyphosis
2.702266663681846,36.7426892008354,-34.04042253715355,-0.08588992369014871,1.0,69.4733494814584,2.702266663681846,Mild Kyphosis
2.5063360523376192,43.46817528605241,-40.96183923371479,-0.45990859962024083,1.0,81.20232582654955,2.5063360523376192,Mild Kyphosis
2.7980004054827434,48.61990528374382,-45.82190487826107,-0.2790356811815523,1.0,89.7624210313407,2.7980004054827434,Mild Kyphosis
3.5059365167668837,53.65594088161969,-50.150004364852805,-0.32675146106974295,1.0,87.98606752428478,3.5059365167668837,Mild Kyphosis
4.739260245398599,52.93114046900097,-48.191880223602375,1.798827480845907,1.0,49.93884003493561,4.739260245398599,Mild Kyphosis
5.631337316849713,52.42787874784953,-46.796541430999824,1.740023846554683,1.0,18.04453479239456,5.631337316849713,Mild Kyphosis
5.196417061038115,48.42709085828218,-43.230673797244066,1.7359236991103564,1.0,6.22033132369324,5.196417061038115,Mild Kyphosis
3.8593936601655097,42.55408929779856,-38.69469563763305,2.0658858931308135,1.0,21.44192744172598,3.8593936601655097,Mild Kyphosis
2.4815979473499965,35.964780451818015,-33.48318250446802,1.832493444142552,1.0,51.69161224542415,2.4815979473499965,Mild Kyphosis
1.2288635053505776,30.693536321736637,-29.46467281638606,2.1052474622972452,1.0,78.65356375916643,1.2288635053505776,Mild Kyphosis
1.352320599437702,25.210706757503047,-23.858386158065343,2.1052475366189176,1.0,85.08314684244422,1.352320599437702,Mild Kyphosis
2.685165968347906,20.131190624881953,-17.446024656534046,1.8796335563177824,1.0,77.46178720508965,2.685165968347906,Mild Kyphosis
4.617073647272701,13.98977294094136,-9.37269929366866,1.6656088279687102,1.0,74.35538831850751,4.617073647272701,Mild Kyphosis
6.696976206304779,11.646265278415036,-4.949289072110258,0.5769772683805694,1.0,61.71733609472674,6.696976206304779,Mild Kyphosis
7.55368048709778,9.724880594280194,-2.171200107182414,0.8079453207755184,1.0,41.04455181042397,7.55368048709778,Mild Kyphosis
